Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,26,1.023204482368033,0.007887838014096567,0.1671277321563206,1.36993636730568
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,27,1.0208473467724344,0.017690830856358707,0.15280007871133927,1.3785482396087343
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,28,1.0243228926214394,0.007633707382014308,0.1842517532012682,1.3845851047762878
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,random_search,29,1.0256827746801047,0.011275237320935981,0.1758833697508374,1.3788716179236284
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,0,1.1313823172089499,0.0034485177912047223,0.17583730078244264,1.2516281814135026
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,1,1.1313007170799654,0.00326126870651957,0.1398616439089983,1.3566884918268731
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,2,1.1359788682502774,0.0030646036871538303,0.1765302825886392,1.2637888902573151
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,3,1.1325281651695924,0.0029385500665764282,0.13286838799855366,1.2827113656844662
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,4,1.129325701583744,0.004322299082636667,0.15175098067238937,1.26925199375903
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,5,1.1314272331511306,0.002612889747311933,0.14711356071555182,1.3774912436011633
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,6,1.1302609000018562,0.01685469040096842,0.1489784190051091,1.3774895243358978
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,7,1.1300675380334002,0.0035260691892363936,0.13614693269886355,1.3524554769846389
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,8,1.1312292398387775,0.003283214599185269,0.14635395413255986,1.3180028787912383
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,9,1.132243462909236,0.0034033078981598186,0.14312828301055783,1.2656476499047074
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,10,1.1342337382530185,0.006674704337585129,0.1312748462116366,1.2637867969927679
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,11,1.1314999789801221,0.0049549512909668235,0.16793934151294695,1.3193791529614103
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,12,1.1311720473125695,0.00450159552384077,0.13342602239429763,1.3193796556319888
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,13,1.1315605937243354,0.002456041975693392,0.14184734281221958,1.3180038211743177
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,14,1.1333269226416014,0.003822949333091885,0.13269387696611032,1.250229729827181
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,15,1.1304787392788698,0.009253578112030215,0.030878803048707777,1.1908930047294972
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,16,1.1310011626385066,0.005140935699615228,0.16943487851479216,1.1908920488694417
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,17,1.1349346583257285,0.0040190394730627455,0.1497177921405032,1.2637859969875207
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,18,1.1321440137653727,0.003285601823243521,0.1544887264433057,1.221178362013331
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,19,1.1316273238126047,0.002480714800865275,0.13900161874431535,1.2502299024871322
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,20,1.1313151859471495,0.0023362019680321614,0.14068649479379117,1.4019832909569343
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,21,1.1327068054083191,0.003794226637797856,0.13467690662596546,1.3193796556319888
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,22,1.1288300619368317,0.004118768854158889,0.14527921989902098,1.401988263730274
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,23,1.133866984265044,0.0035979501571564696,0.15794880594244864,1.2637882364876063
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,24,1.1334747870996207,0.005074111902997303,0.15603590962642194,1.3180038211743177
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,25,1.131136946647914,0.004401774625451313,0.13934617244976807,1.3180025235536896
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,26,1.131303484644186,0.005097392090334091,0.15900827821309507,1.2809790500132625
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,27,1.1340930703575836,0.0039029912283667866,0.15236406916824077,1.2637858571155292
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,28,1.133518923519312,0.0036137431420474753,0.053781177494333164,1.4019849892062473
CIFAR-100,RasPi4,cifar100,raspi4_latency,random_search,29,1.1312494016912178,0.002633936349149438,0.018450176118378275,1.41421153022191
