Dataset,Hardware,ds_key,hw_key,exp_name,Label,Short,Seed,HV,IGD,Spacing
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,1,1.0212893396042195,0.0010983108265504326,0.03076355488448363
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,2,1.0187069969070308,0.0017863268335725226,0.0015079000507321593
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,3,1.0221957195020646,0.001028511482875606,0.004960170805085252
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,4,1.0206537673812501,0.0051089450474575415,0.037560791544984574
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,5,1.019400513898195,0.0007978830957883749,0.03762302951384983
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,6,1.0196379693267923,0.0023334948081642436,0.031185374703826464
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,7,1.0215959739935165,0.0020942275154304216,0.02817666110467721
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,8,1.0101467739363699,0.03669160301876509,0.005065857127311308
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,9,1.0200211320883636,0.0033610852854704366,0.03669269382449786
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,10,1.0216626151648849,0.0011214353475134267,0.0351082672894795
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,11,1.018068521338279,0.0019474468996381602,0.007536802092921011
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,12,1.019393169585997,0.0012102979554900837,0.02531982166226681
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,13,1.0206591345336766,0.0014503812073727725,0.0328731021702075
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,14,1.021003042547623,0.003864260884604513,0.04248000122752995
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,15,1.02015214171838,0.004974370478054245,0.037915986409237865
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,16,1.0212090804501506,0.0011426304373438815,0.0010902779033830294
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,17,1.0211365605853144,0.005197915737341485,0.001720947236517005
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,18,1.0200370476302314,0.004055309409403021,0.02848858218718246
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,19,1.0206844378009863,0.0032770471106572307,0.0010938335053598915
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,20,1.019591939317798,0.0031100501955516405,0.005418304224198722
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,21,1.0187114045050916,0.0008851680975245571,0.0053842448915028965
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,22,1.0212818199192175,0.002202460799703632,0.005398928725349592
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,23,1.0199206883300669,0.006639557828027247,0.0005062548383962574
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,24,1.0166439386444286,0.0025843916072523284,0.0050156183196346715
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,25,1.0187799328875908,0.006213665597381767,0.04270081775943482
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,26,1.021321936492354,0.0012387026555126237,0.0034194133068336965
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,27,1.0213832292658633,0.001076852755613233,0.02883046395176064
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,28,1.0215402796171549,0.00507384655400665,0.0009372066649631658
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,no_restart,T6: No Restart,No Restart,29,1.0196059447966557,0.001517531299233614,0.0011329512165094372
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,0,1.1300597534292942,0.008068061332100135,0.03642057116475341
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,1,1.128391455601634,0.005132868012330657,0.00877038466632107
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,2,1.1324434309994884,0.0036941676895236174,0.02762464802748317
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,3,1.1327165357492301,0.004674886093961214,0.00311125455182079
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,4,1.1320225789710983,0.0059717538587711885,0.0032730375948927916
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,5,1.1347269436875715,0.005801049847927322,0.030984411987055534
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,6,1.1347759395583321,0.00498862360467241,0.02686441231246727
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,7,1.1331620538584677,0.0028207747394302517,0.0063001230227633116
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,8,1.1307213176973598,0.003997651531706031,0.037761667861688504
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,9,1.1356439848821593,0.005085397828226059,0.030756887207339566
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,10,1.1327035025972914,0.0041821584339742455,0.029232574953984517
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,11,1.128825205103772,0.005270608041370436,0.04209813678188855
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,12,1.1299685138381932,0.006579361635389113,0.036930658078845637
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,13,1.1230232392855466,0.0051309101165429175,0.00430196618916778
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,14,1.1311488986592897,0.0045749110736093565,0.004688970471865171
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,15,1.128927797579249,0.005582040155845342,0.0029048838701972424
CIFAR-100,RPi-4,cifar100,raspi4_latency,no_restart,T6: No Restart,No Restart,16,1.126187571802509,0.00673471217032481,0.003779038818113632
