Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,26,1.1968401901730197,0.0008956309618299728,0.04636412625999021,0.8383371158275541
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,27,1.1968408472558023,0.0007049570242410382,0.035840114991049624,0.8381577186220915
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,28,1.1968862794061879,0.000973387660093031,0.03580374796129622,0.8382683959489783
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,nsga2,29,1.1969527834177385,8.382503141560955e-05,0.035710018932714145,0.8382748153677955
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,0,1.0301179175475057,0.0020413255515107334,0.14991960213664837,1.3790996286873567
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,1,1.0301720795356262,0.00031872793280950535,0.17399018942120761,1.3795009893111543
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,2,1.0282030154230164,0.004991354716105312,0.15284500214091318,1.3620137620579011
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,3,1.0301515633897809,0.0019028181667066356,0.18148647171045687,1.3826336363180507
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,4,1.030555126254697,0.00145974461244412,0.17158257126984308,1.3797470484773795
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,5,1.030248946314347,0.00019340326525067438,0.16188638972301753,1.3822517351050863
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,6,0.8985398862136571,0.018401311600166198,0.17448678490284028,1.3720998469817705
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,7,1.0304519631115567,0.00035760008451415654,0.16650000119339173,1.3826336363180507
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,8,1.030480549642004,0.0003883444240165791,0.1634909624209336,1.3826336363180507
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,9,1.0300677274992742,0.0018719175992074216,0.15891803868253473,1.3826336363180507
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,10,1.0165086856955015,0.00126385229317916,0.011218941512360636,0.8419819276383285
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,11,1.030260670434569,0.0039036684995607486,0.1472406277160288,1.3822517351050863
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,12,1.0280324479697371,0.004440360283960164,0.15559522751715008,1.3788666399891816
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,13,1.0296246399330677,0.0021849406030682765,0.14934927787244678,1.3791309958845783
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,14,1.030469744098053,0.0003008324975057574,0.1570187824065595,1.3822517351050863
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,15,1.0309190948003797,0.0015842027758451015,0.1618100797784388,1.3826336363180507
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,16,1.0298982505723977,0.001851578946141181,0.1693385879120376,1.3795009893111543
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,17,1.030573822557849,0.0003281274310959845,0.16036019002666996,1.3822517351050863
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,18,1.0264856197139558,0.012994121784276272,0.18248090458413238,1.3131732637052358
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,19,1.0157258231720572,0.005854883825095286,0.017272914848654352,0.8412800053366359
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,20,1.0302913664529987,0.0018465594489598684,0.15896665804996052,1.3826336363180507
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,21,1.0301537441035413,0.001956700326392856,0.1659914027461096,1.3826336363180507
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,22,1.0295203979370364,0.005956062597255445,0.15295862056976806,1.3791085906629934
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,23,1.022526247107695,0.0011510407335899753,0.14948266003242153,1.3826336363180507
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,24,1.0148232188049997,0.003549333133895185,0.037702204613325484,0.8528395416793128
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,25,1.0296704247256547,0.003906669363761607,0.16198393819732257,1.3795009893111543
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,26,1.0302577547598053,0.0038945180650323576,0.153129604735657,1.3826336363180507
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,27,1.0161524557050825,0.01773360797853655,0.1444822695068222,1.3906802176508855
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,28,1.0292643574961444,0.0029910284817457663,0.17352949400317086,1.388296486985598
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,nsga2,29,1.0219488921312774,0.002699107589093869,0.14736086579302393,1.3822517351050863
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,0,1.1368772507795346,0.0014012400977041102,0.13901129362094808,1.250232182659645
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,1,1.138900717671415,0.001873148590311464,0.12317899233635271,1.41421153022191
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,2,1.1365566392747524,0.0017569181320547026,0.14907051620091513,1.2502319464868397
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,3,1.1391667140550186,0.000788738104424306,0.13586465509307225,1.4142132866359434
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,4,1.1386672929580175,0.0011705162187199112,0.13907082672815413,1.41421153022191
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,5,1.1366988865276908,0.0019980952798388262,0.13517497414941615,1.4142135623730951
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,6,1.1318403193018955,0.002369542750372525,0.14103982550324398,1.1350136888857598
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,7,1.1361020594913107,0.0022327308617513947,0.14458357640986644,1.3180028787912383
CIFAR-100,RasPi4,cifar100,raspi4_latency,nsga2,8,1.1355951020037727,0.0020739448673991645,0.1353666990074477,1.2502281404712383
