Dataset,Hardware,ds_key,hw_key,exp_name,Label,Short,Seed,HV,IGD,Spacing
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,15,1.0115919620497258,0.009936213953593346,0.006154518234328118
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,16,1.0105624873500765,0.017193725519687335,0.019544410009100066
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,17,1.0093306944292004,0.018092258179820363,0.012456879866310543
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,18,1.0089961826180738,0.0088014932549521,0.011949789425624862
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,19,1.0089523798974718,0.025488868007995165,0.016026212813162126
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,20,0.9995462743016993,0.018038869556930053,0.017491050179956977
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,21,1.009176750522864,0.014149051556124089,0.023092392800570054
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,22,1.0082485154905554,0.01527200504862889,0.01772851201330434
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,23,1.0089831324282117,0.009433157145069183,0.020967121137961314
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,24,1.025925400442458,0.013432404205907628,0.02224888567763547
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,25,1.0222862341643097,0.024122885255281303,0.01218943328897404
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,26,0.9261147288913685,0.12505952270471038,0.018861615633070684
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,27,0.9827622398395313,0.025198983534711363,0.01706745746935043
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,28,1.0089258565949277,0.009893273664932336,0.032981041388071175
CIFAR-10,Eyeriss,cifar10,eyeriss_latency,sa_only,C4: SA only,SA only,29,1.0152611598759025,0.009315970291543447,0.008362215731311014
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,0,1.0158150440390175,0.0096208379093066,0.029322155634639278
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,1,1.0198113984453923,0.0031421341330205316,0.031898242195810715
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,2,0.9879349168077722,0.005404873372158473,0.003106114637083279
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,3,1.019973315437356,0.002368600995714929,0.03379891074213305
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,4,1.0178699049311288,0.004729721498129233,0.029653287612047715
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,5,1.016825613477642,0.0024562413202984393,0.030745024693392242
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,6,1.0177572586953028,0.002482403952247369,0.031322952008477956
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,7,1.0139574602623542,0.025220546586893742,0.0318277976322558
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,8,1.0131924798763665,0.012343021601914557,0.03860028473438908
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,9,1.0129963002896945,0.013688900932534062,0.02957333463012672
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,10,1.01591585130056,0.006524684319748622,0.030703249367350097
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,11,1.0188148370338437,0.002406463009660319,0.029679928754576906
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,12,1.0170200404691887,0.004244899760285361,0.02922016424999997
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,13,1.01668349036225,0.006824273788015377,0.028504937995951544
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,14,1.0190948388396144,0.0019034544954386115,0.02928739686479787
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,15,1.0171065739740692,0.009298188359381695,0.045702487416262656
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,16,1.0177597938300331,0.025055324144095944,0.0012485021939280146
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,17,1.0151291056084795,0.025124897477098597,0.03044411707726166
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,18,1.014942242156778,0.007257110585557377,0.03097723125036939
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,19,1.0082799704257317,0.0035805794959515354,0.029551721568369133
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,20,1.0191366949755767,0.006529187901818286,0.03506112550910914
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,21,1.0083097076276235,0.003180994062342425,0.030302554308732212
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,22,1.0169697497106405,0.005226431869600808,0.03178803038833059
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,23,1.0093422498019817,0.0048908615370045014,0.028204800914960006
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,24,1.0162350773743518,0.009193792064406722,0.035605204880769944
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,25,1.0177362979952282,0.009472946326937272,0.02944040552286531
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,26,1.016762241800662,0.009500645256871984,0.02889609529176535
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,27,1.0165942495524698,0.002910276668463933,0.03078497658765587
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,28,1.015724278229744,0.025335404606760287,0.027661557303061125
CIFAR-100,EdgeGPU,cifar100,edgegpu_latency,sa_only,C4: SA only,SA only,29,1.0162973158624005,0.004206035545886552,0.02987651495399472
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,0,1.1108546134520128,0.002998880985627301,0.030728340744942986
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,1,1.099267603884126,0.02280177752500195,0.03021645333400184
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,2,1.1118085796648285,0.002769236888756124,0.03107973284514576
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,3,1.1015261422323672,0.0029243219679965984,0.023948011902925212
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,4,1.100409283973804,0.023502431076460044,0.0031880651557744874
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,5,1.1111020020874922,0.005462980396915149,0.02781948577086906
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,6,1.108147876762846,0.005847156065635642,0.0031134843812858156
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,7,1.097490720595312,0.018645375053354025,0.02956603415158579
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,8,1.1115412749052191,0.0035944096768593856,0.012894677932514321
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,9,1.1070077917675962,0.0035525141164314566,0.03100766887406004
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,10,1.1012722413603844,0.0039122225761140175,0.028043115129328243
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,11,1.0965064077695457,0.008589708521725987,0.0037180707503501015
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,12,1.109412411078237,0.002978090838884431,0.031179036424909337
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,13,1.099391918100551,0.012302137124403537,0.030931648366517038
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,14,1.11106389781431,0.002541542119229107,0.029085034476230898
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,15,1.116660130083267,0.002339794018644423,0.034682019962222414
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,16,1.0935898086686755,0.0230625311930024,0.0034997320860671584
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,17,1.100798271710677,0.023400988473569025,0.030049595865503678
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,18,1.0967901671502782,0.028115112375772564,0.03633890979986945
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,19,1.10815900986231,0.002900335184733189,0.029671915414360425
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,20,1.0984724562193349,0.02675147209573114,0.004705495891514567
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,21,1.098409855913236,0.010830297373308656,0.03370715855494384
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,22,1.1096463626120652,0.004727852721424489,0.0009601782826672518
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,23,1.109065136464385,0.00511653068354253,0.0386113424211502
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,24,1.1070999384366766,0.0056412150482187985,0.028396873063657915
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,25,1.1125251640647458,0.0022462600742459383,0.03041569822353483
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,26,1.0937210364521035,0.022399312512698815,0.029993603308617934
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,27,1.0923884319292088,0.02656660254091569,0.030118754145045824
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,28,1.0959584686557555,0.007863207708229023,0.02811841324517839
CIFAR-100,RPi-4,cifar100,raspi4_latency,sa_only,C4: SA only,SA only,29,1.1137370813495528,0.0047381030136322945,0.0015352475369816466
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,0,0.9156686920021309,0.09360769772533481,0.001943438109523214
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,1,1.0359031375139982,0.009882304377153503,0.008235881077678513
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,2,1.0224714628728,0.012533943028235376,0.007560947320039742
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,3,1.0253588746698472,0.017944775326962623,0.020595053841314253
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,4,1.0284428895016622,0.028370099693866287,0.023736123088291743
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,5,1.0374300366574127,0.00868294420218727,0.0038321932623002933
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,6,1.0113074563727658,0.015154342395211816,0.022738668203384094
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,7,1.0035901705056696,0.044044942882173165,0.003444891190054677
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,8,0.9471201691545234,0.08929231938515711,0.00755587372046322
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,9,1.0253437819675426,0.01751725611067858,0.010191584850324238
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,sa_only,C4: SA only,SA only,10,0.9456460944691752,0.08252234065296166,0.016617283519635432
